ProbeID	Ptr	Name	Description
231987_at	7195286	MIR143HG	 MIR143 host gene (non-protein coding)
231988_x_at	7195511	ZNF490	 zinc finger protein 490
231989_s_at	7195723	LOC101060604 /// LOC101929910 /// LOC102725125 /// LOC613037 /// NPIPA5 /// NPIPB3 /// NPIPB4 /// NPIPB5 /// SLC7A5P1 /// SMG1P1 /// SMG1P3	 putative L-type amino acid transporter 1-like protein IMAA-like /// nuclear pore complex-interacting protein family member B4-like /// serine/threonine-protein kinase SMG1-like /// nuclear pore complex interacting protein pseudogene /// nuclear pore complex interacting protein family, member A5 /// nuclear pore complex interacting protein family, member B3 /// nuclear pore complex interacting protein family, member B4 /// nuclear pore complex interacting protein family, member B5 /// solute carrier family 7 (amino acid transporter light chain, L system), member 5 pseudogene 1 /// SMG1 pseudogene 1 /// SMG1 pseudogene 3
231990_at	7196669	MIR6125 /// USP15	 microRNA 6125 /// ubiquitin specific peptidase 15
231991_at	7196916	CCM2L	 cerebral cavernous malformation 2-like
231992_x_at	7197140	---	 ---
231993_at	7197328	ITGBL1	 integrin, beta-like 1 (with EGF-like repeat domains)
231994_at	7197568	CHDH	 choline dehydrogenase
231995_at	7197772	CAAP1	 caspase activity and apoptosis inhibitor 1
231996_at	7197999	N4BP2	 NEDD4 binding protein 2
231997_at	7198208	TBCEL	 tubulin folding cofactor E-like
231998_at	7198422	SART1	 squamous cell carcinoma antigen recognized by T cells
231999_at	7198660	ANKRD11	 ankyrin repeat domain 11
232000_at	7198872	TTC39B	 tetratricopeptide repeat domain 39B
232001_at	7199093	PRKCQ-AS1	 PRKCQ antisense RNA 1
232002_at	7199303	---	 ---
232003_at	7199491	PNMAL2	 paraneoplastic Ma antigen family-like 2
232004_at	7199718	HNRNPR	 heterogeneous nuclear ribonucleoprotein R
232005_at	7199946	DNAH1	 dynein, axonemal, heavy chain 1
232006_at	7200164	STK35	 serine/threonine kinase 35
232007_at	7200380	AGPAT5	 1-acylglycerol-3-phosphate O-acyltransferase 5
232008_s_at	7200612	BBX	 bobby sox homolog (Drosophila)
232009_at	7200826	EMR2	 egf-like module containing, mucin-like, hormone receptor-like 2
232010_at	7201071	FSTL5	 follistatin-like 5
232011_s_at	7201287	MAP1LC3A	 microtubule-associated protein 1 light chain 3 alpha
232012_at	7201529	CAPN1	 calpain 1, (mu/I) large subunit
232013_at	7201744	ERCC6L2	 excision repair cross-complementation group 6-like 2
232014_at	7201981	ZNF30	 zinc finger protein 30
232015_at	7202189	GAREML	 GRB2 associated, regulator of MAPK1-like
232016_at	7202416	FAN1	 FANCD2/FANCI-associated nuclease 1
232017_at	7202633	TJP2	 tight junction protein 2
232018_at	7202840	LENG1	 leukocyte receptor cluster (LRC) member 1
232019_at	7203067	ZKSCAN2	 zinc finger with KRAB and SCAN domains 2
232020_at	7203295	SMURF2	 SMAD specific E3 ubiquitin protein ligase 2
232021_at	7203525	GXYLT1	 glucoside xylosyltransferase 1
232022_at	7203745	TFB1M	 transcription factor B1, mitochondrial
232023_at	7203969	TMEM67	 transmembrane protein 67
232024_at	7204182	GIMAP2	 GTPase, IMAP family member 2
232025_at	7204396	SYT7	 synaptotagmin VII
232026_at	7204597	HERC4	 HECT and RLD domain containing E3 ubiquitin protein ligase 4
232027_at	7204842	SYNE1	 spectrin repeat containing, nuclear envelope 1
232028_at	7205080	ZNF678	 zinc finger protein 678
232029_at	7205289	ZNF451	 zinc finger protein 451
232030_at	7205497	EPG5	 ectopic P-granules autophagy protein 5 homolog (C. elegans)
232031_s_at	7205748	EPG5	 ectopic P-granules autophagy protein 5 homolog (C. elegans)
232032_x_at	7205991	SDF4	 stromal cell derived factor 4
232033_at	7206207	USP37	 ubiquitin specific peptidase 37
232034_at	7206424	LINC00537	 long intergenic non-protein coding RNA 537
232035_at	7206659	HIST1H4H	 histone cluster 1, H4h
232036_at	7206867	KLC1	 kinesin light chain 1
232037_at	7207079	IGDCC3	 immunoglobulin superfamily, DCC subclass, member 3
232038_at	7207316	TBC1D32	 TBC1 domain family, member 32
232039_at	7207533	MAP10	 microtubule-associated protein 10
232040_at	7207752	LOC157860	 uncharacterized LOC157860
232041_at	7207967	INADL	 InaD-like (Drosophila)
232042_at	7208179	TTYH2	 tweety family member 2
232043_at	7208387	GNG7	 guanine nucleotide binding protein (G protein), gamma 7
232044_at	7208626	RBBP6	 retinoblastoma binding protein 6
232045_at	7208844	PHACTR1	 phosphatase and actin regulator 1
232046_at	7209070	KIAA1217	 KIAA1217
232047_at	7209268	LOC102725383	 uncharacterized LOC102725383
232048_at	7209488	FAM76B	 family with sequence similarity 76, member B
232049_at	7209716	SNX2	 sorting nexin 2
232050_at	7209913	FLJ42627	 uncharacterized LOC645644
232051_at	7210126	CCDC102A	 coiled-coil domain containing 102A
232052_at	7210346	THUMPD3-AS1	 THUMPD3 antisense RNA 1
232053_x_at	7210561	RHBDD2	 rhomboid domain containing 2
232054_at	7210777	LOC101926951 /// PCDH20	 uncharacterized LOC101926951 /// protocadherin 20
232055_at	7211030	SFXN1	 sideroflexin 1
232056_at	7211232	SCEL	 sciellin
232057_at	7211429	SLC7A6OS	 solute carrier family 7, member 6 opposite strand
232058_at	7211665	---	 ---
232059_at	7211849	DSCAML1	 Down syndrome cell adhesion molecule like 1
232060_at	7212080	ROR1	 receptor tyrosine kinase-like orphan receptor 1
232061_at	7212312	SDK2	 sidekick cell adhesion molecule 2
232062_at	7212526	ADCY1	 adenylate cyclase 1 (brain)
232063_x_at	7212744	FARSB	 phenylalanyl-tRNA synthetase, beta subunit
232064_at	7212974	FER	 fer (fps/fes related) tyrosine kinase
232065_x_at	7213196	CENPL	 centromere protein L
232066_x_at	7213403	CTBP1-AS2	 CTBP1 antisense RNA 2 (head to head)
232067_at	7213630	FAXC	 failed axon connections homolog (Drosophila)
232068_s_at	7213863	TLR4	 toll-like receptor 4
232069_at	7214068	KIF26A	 kinesin family member 26A
232070_at	7214277	LOC100506639	 uncharacterized LOC100506639
232071_at	7214496	MRPL19	 mitochondrial ribosomal protein L19
232072_at	7214717	NAAA	 N-acylethanolamine acid amidase
232073_at	7214930	PPFIA2	 protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 2
232074_at	7215225	PRSS27	 protease, serine 27
232075_at	7215441	WDR61	 WD repeat domain 61
232076_at	7215645	LOC101928160 /// ZNF707	 uncharacterized LOC101928160 /// zinc finger protein 707
232077_s_at	7215904	YPEL3	 yippee-like 3 (Drosophila)
232078_at	7216118	PVRL2	 poliovirus receptor-related 2 (herpesvirus entry mediator B)
232079_s_at	7216363	PVRL2	 poliovirus receptor-related 2 (herpesvirus entry mediator B)
232080_at	7216611	HECW2	 HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2
232081_at	7216858	ABCG1	 ATP-binding cassette, sub-family G (WHITE), member 1
232082_x_at	7217096	SPRR3	 small proline-rich protein 3
232083_at	7217314	KIF16B	 kinesin family member 16B
232084_at	7217523	SGTB	 small glutamine-rich tetratricopeptide repeat (TPR)-containing, beta
232085_at	7217778	MAPK8IP3	 mitogen-activated protein kinase 8 interacting protein 3
232086_at	7218022	PIK3C3	 phosphatidylinositol 3-kinase, catalytic subunit type 3
232087_at	7218262	CXorf23	 chromosome X open reading frame 23
232088_x_at	7218483	LINC00899	 long intergenic non-protein coding RNA 899
232089_at	7218716	LINC00921 /// TIGD7 /// ZNF263	 long intergenic non-protein coding RNA 921 /// tigger transposable element derived 7 /// zinc finger protein 263
232090_at	7219039	DNM3OS	 DNM3 opposite strand/antisense RNA
232091_s_at	7219260	ZDHHC24	 zinc finger, DHHC-type containing 24
232092_at	7219485	SLC25A51	 solute carrier family 25, member 51
232093_at	7219709	SPACA6P	 sperm acrosome associated 6, pseudogene
232094_at	7219939	KATNBL1	 katanin p80 subunit B-like 1
232095_at	7220155	SRGAP2B /// SRGAP2C /// SRGAP2C	 /// SLIT-ROBO Rho GTPase activating protein 2C ///
232096_x_at	7220418	FOXP1-IT1	 FOXP1 intronic transcript 1 (non-protein coding)
232097_at	7220655	TOX4	 TOX high mobility group box family member 4
232098_at	7220881	DST	 dystonin
232099_at	7221072	PCDHB16	 protocadherin beta 16
232100_at	7221281	RNF217	 ring finger protein 217
232101_s_at	7221489	PIGN	 phosphatidylinositol glycan anchor biosynthesis, class N
232102_at	7221731	METTL6	 methyltransferase like 6
232103_at	7221941	BPNT1	 3'(2'), 5'-bisphosphate nucleotidase 1
232104_at	7222163	C1orf95	 chromosome 1 open reading frame 95
232105_at	7222384	BLACAT1	 bladder cancer associated transcript 1 (non-protein coding)
232106_s_at	7222640	CEP89	 centrosomal protein 89kDa
232107_at	7222853	SDHC	 succinate dehydrogenase complex, subunit C, integral membrane protein, 15kDa
232108_at	7223116	SCRN3	 secernin 3
232109_at	7223313	UBXN10	 UBX domain protein 10
232110_at	7223519	GALNT5	 polypeptide N-acetylgalactosaminyltransferase 5
232111_at	7223750	TUNAR	 TCL1 upstream neural differentiation-associated RNA
232112_at	7223994	RALGPS2	 Ral GEF with PH domain and SH3 binding motif 2
232113_at	7224225	AK021804	 Homo sapiens cDNA FLJ11742 fis, clone HEMBA1005508.
232114_at	7224462	MED12L	 mediator complex subunit 12-like
232115_at	7224693	SLC39A3	 solute carrier family 39 (zinc transporter), member 3
232116_at	7224934	GRHL3	 grainyhead-like 3 (Drosophila)
232117_at	7225155	ZNF471	 zinc finger protein 471
232118_at	7225369	---	 ---
232119_at	7225555	SYNPO2	 synaptopodin 2
232120_at	7225753	---	 ---
232121_at	7225937	TRDMT1	 tRNA aspartic acid methyltransferase 1
232122_s_at	7226165	VEPH1	 ventricular zone expressed PH domain-containing 1
232123_at	7226404	MIR4697 /// MIR4697HG	 microRNA 4697 /// MIR4697 host gene (non-protein coding)
232124_at	7226665	FAM198A	 family with sequence similarity 198, member A
232125_at	7226900	ZBTB20	 zinc finger and BTB domain containing 20
232126_at	7227126	COQ2	 coenzyme Q2 4-hydroxybenzoate polyprenyltransferase
232127_at	7227361	CLCN5	 chloride channel, voltage-sensitive 5
232128_s_at	7227582	CLCN5	 chloride channel, voltage-sensitive 5
232129_s_at	7227804	LZTS2	 leucine zipper, putative tumor suppressor 2
232130_at	7228033	---	 ---
232131_at	7228219	LINC00933	 long intergenic non-protein coding RNA 933
232132_at	7228455	PARD6G	 par-6 family cell polarity regulator gamma
232133_at	7228689	ADAMTS10	 ADAM metallopeptidase with thrombospondin type 1 motif, 10
232134_at	7228947	---	 ---
232135_at	7229138	SAP30L	 SAP30-like
232136_s_at	7229335	CTTNBP2	 cortactin binding protein 2
232137_at	7229552	ZNF616	 zinc finger protein 616
232138_at	7229759	MBNL2 /// MBNL2	 Homo sapiens muscleblind-like splicing regulator 2 (MBNL2), transcript variant 3, mRNA. /// muscleblind-like splicing regulator 2
232139_s_at	7230083	KIAA1919	 KIAA1919
232140_at	7230281	LOC100132352	 FSHD region gene 1 pseudogene
232141_at	7230501	U2AF1	 U2 small nuclear RNA auxiliary factor 1
232142_at	7230725	ISY1	 ISY1 splicing factor homolog (S. cerevisiae)
232143_at	7230953	DNM1P41	 DNM1 pseudogene 41
232144_at	7231158	---	 ---
232145_at	7231344	C2orf68	 chromosome 2 open reading frame 68
232146_at	7231565	NDUFC1	 NADH dehydrogenase (ubiquinone) 1, subcomplex unknown, 1, 6kDa
232147_at	7231811	SLX4	 SLX4 structure-specific endonuclease subunit
232148_at	7232040	NSMAF	 neutral sphingomyelinase (N-SMase) activation associated factor
232149_s_at	7232295	NSMAF	 neutral sphingomyelinase (N-SMase) activation associated factor
232150_at	7232545	---	 ---
232151_at	7232728	MACC1	 metastasis associated in colon cancer 1
232152_at	7232954	CEP57L1	 centrosomal protein 57kDa-like 1
232153_at	7233178	LOC100996693 /// SPEG	 CAVP-target protein-like /// SPEG complex locus
232154_at	7233424	ADM5	 adrenomedullin 5 (putative)
232155_at	7233635	RNF213	 ring finger protein 213
232156_at	7233845	AP5M1	 adaptor-related protein complex 5, mu 1 subunit
232157_at	7234078	SPRY3	 sprouty homolog 3 (Drosophila)
232158_x_at	7234289	LOC101927157 /// NIPAL1	 uncharacterized LOC101927157 /// NIPA-like domain containing 1
232159_at	7234559	---	 ---
232160_s_at	7234747	TNIP2	 TNFAIP3 interacting protein 2
232161_x_at	7234963	PTPN4	 protein tyrosine phosphatase, non-receptor type 4 (megakaryocyte)
232162_at	7235215	ZNF696	 zinc finger protein 696
232163_at	7235424	WDR19	 WD repeat domain 19
232164_s_at	7235632	EPPK1	 epiplakin 1
232165_at	7235827	EPPK1	 epiplakin 1
232166_at	7236025	KIAA1377	 KIAA1377
232167_at	7236222	SLC2A11	 solute carrier family 2 (facilitated glucose transporter), member 11
232168_x_at	7236478	MACF1	 microtubule-actin crosslinking factor 1
232169_x_at	7236705	MIR4691 /// MIR7113 /// NDUFS8	 microRNA 4691 /// microRNA 7113 /// NADH dehydrogenase (ubiquinone) Fe-S protein 8, 23kDa (NADH-coenzyme Q reductase)
232170_at	7237033	S100A7A	 S100 calcium binding protein A7A
232171_x_at	7237256	KLHDC4	 kelch domain containing 4
232172_at	7237467	CD99P1	 CD99 molecule pseudogene 1
232173_at	7237672	CLEC2L	 C-type lectin domain family 2, member L
232174_at	7237897	AK025288	 Homo sapiens clone 24838 mRNA sequence.
232175_at	7238125	ARF1	 ADP-ribosylation factor 1
232176_at	7238335	SLITRK6	 SLIT and NTRK-like family, member 6
232177_at	7238558	---	 ---
232178_at	7238745	ZNF503	 zinc finger protein 503
232179_at	7238962	---	 ---
232180_at	7239153	UGP2	 UDP-glucose pyrophosphorylase 2
232181_at	7239370	PPARGC1B	 peroxisome proliferator-activated receptor gamma, coactivator 1 beta
232182_at	7239625	LOC286272	 uncharacterized LOC286272
232183_at	7239842	SERAC1	 serine active site containing 1
232184_at	7240057	ALS2	 amyotrophic lateral sclerosis 2 (juvenile)
232185_at	7240282	MROH8	 maestro heat-like repeat family member 8
232186_at	7240508	FITM2	 fat storage-inducing transmembrane protein 2
232187_at	7240736	PALMD	 palmdelphin
232188_at	7240935	AKAP13	 A kinase (PRKA) anchor protein 13
232189_at	7241157	RP11-108P20.1	 ---
232190_x_at	7241355	LOC100133445 /// LOC115110	 uncharacterized LOC100133445 /// uncharacterized LOC115110
232191_at	7241621	ERVH48-1	 endogenous retrovirus group 48, member 1
232192_at	7241857	LOC153811 /// RNF130	 uncharacterized LOC153811 /// ring finger protein 130
232193_at	7242110	GSTT1	 glutathione S-transferase theta 1
232194_at	7242327	METTL4	 methyltransferase like 4
232195_at	7242535	GPR158	 G protein-coupled receptor 158
232196_at	7242751	LCA5L	 Leber congenital amaurosis 5-like
232197_x_at	7242969	ARSB	 arylsulfatase B
232198_at	7243169	---	 ---
232199_at	7243354	LL0XNC01-7P3.1	 ---
232200_at	7243552	HSPA9	 heat shock 70kDa protein 9 (mortalin)
232201_at	7243774	NKD2	 naked cuticle homolog 2 (Drosophila)
232202_at	7243993	FAM83B	 family with sequence similarity 83, member B
232203_at	7244223	NKD1	 naked cuticle homolog 1 (Drosophila)
232204_at	7244442	EBF1	 early B-cell factor 1
232205_at	7244644	---	 ---
232206_at	7244831	ULK4	 unc-51 like kinase 4
232207_at	7245037	GUSBP4 /// LOC100653061	 glucuronidase, beta pseudogene 4 /// beta-glucuronidase-like protein SMA4-like
232208_at	7245317	ISLR2	 immunoglobulin superfamily containing leucine-rich repeat 2
232209_x_at	7245563	HM13	 histocompatibility (minor) 13
232210_at	7245778	---	 ---
232211_at	7245966	PPP1R3F	 protein phosphatase 1, regulatory subunit 3F
232212_at	7246196	PLEKHA8	 pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 8
232213_at	7246474	PELI1	 pellino E3 ubiquitin protein ligase 1
232214_x_at	7246696	ZNF554	 zinc finger protein 554
232215_x_at	7246906	PRR11	 proline rich 11
232216_at	7247106	YME1L1	 YME1-like 1 ATPase
232217_at	7247309	FAM26E	 family with sequence similarity 26, member E
232218_at	7247538	RP11-339B21.15	 ---
232219_x_at	7247732	USP21	 ubiquitin specific peptidase 21
232220_at	7247950	S100A7A	 S100 calcium binding protein A7A
232221_x_at	7248167	RSBN1L	 round spermatid basic protein 1-like
232222_at	7248388	C18orf49 /// ZCCHC2	 chromosome 18 open reading frame 49 /// zinc finger, CCHC domain containing 2
232223_at	7248663	---	 ---
232224_at	7248851	MASP1	 mannan-binding lectin serine peptidase 1 (C4/C2 activating component of Ra-reactive factor)
232225_at	7249126	---	 ---
232226_at	7249313	LRRC4C	 leucine rich repeat containing 4C
232227_at	7249533	LOC101928612	 uncharacterized LOC101928612
232228_at	7249753	ZNF530	 zinc finger protein 530
232229_at	7249963	SETX	 senataxin
232230_at	7250155	LINC00263	 long intergenic non-protein coding RNA 263
232231_at	7250387	RUNX2	 runt-related transcription factor 2
232232_s_at	7250606	SLC22A16	 solute carrier family 22 (organic cation/carnitine transporter), member 16
232233_at	7250871	SLC22A16	 solute carrier family 22 (organic cation/carnitine transporter), member 16
232234_at	7251133	SLA2	 Src-like-adaptor 2
232235_at	7251332	DSEL	 dermatan sulfate epimerase-like
232236_at	7251548	---	 ---
232237_at	7251745	MDGA1	 MAM domain containing glycosylphosphatidylinositol anchor 1
232238_at	7251990	ASPM	 asp (abnormal spindle) homolog, microcephaly associated (Drosophila)
232239_at	7252245	LINC00865	 long intergenic non-protein coding RNA 865
232240_at	7252475	DNHD1	 dynein heavy chain domain 1
232241_at	7252688	LINC00894	 long intergenic non-protein coding RNA 894
232242_at	7252924	PTPRG-AS1	 PTPRG antisense RNA 1
232243_at	7253138	MCPH1	 microcephalin 1
232244_at	7253338	KIAA1161	 KIAA1161
232245_at	7253534	SLC25A34	 solute carrier family 25, member 34
232246_at	7253757	TTC28-AS1	 TTC28 antisense RNA 1
232247_at	7253965	ZNF502	 zinc finger protein 502
232248_at	7254174	LOC100652768	 uncharacterized LOC100652768
232249_at	7254393	FMNL3	 formin-like 3
232250_at	7254600	KIAA1257	 KIAA1257
232251_at	7254803	NUDT16P1	 nudix (nucleoside diphosphate linked moiety X)-type motif 16 pseudogene 1
232252_at	7255063	DUSP27	 dual specificity phosphatase 27 (putative)
232253_at	7255295	C5orf56	 chromosome 5 open reading frame 56
232254_at	7255515	---	 ---
232255_at	7255700	LINC00997	 long intergenic non-protein coding RNA 997
232256_s_at	7255929	LINC00997	 long intergenic non-protein coding RNA 997
232257_s_at	7256163	---	 ---
232258_at	7256356	TCTE3	 t-complex-associated-testis-expressed 3
232259_s_at	7256580	ZBTB11-AS1	 ZBTB11 antisense RNA 1
232260_at	7256795	ZBTB11-AS1	 ZBTB11 antisense RNA 1
232261_at	7257012	---	 ---
232262_at	7257206	PIGL	 phosphatidylinositol glycan anchor biosynthesis, class L
232263_at	7257444	SLC6A15	 solute carrier family 6 (neutral amino acid transporter), member 15
232264_at	7257699	---	 ---
232265_at	7257884	ATXN7L1	 ataxin 7-like 1
232266_x_at	7258089	CDK13	 cyclin-dependent kinase 13
232267_at	7258302	GPR133	 G protein-coupled receptor 133
232268_at	7258520	---	 ---
232269_x_at	7258712	METRN	 meteorin, glial cell differentiation regulator
232270_at	7258946	C9orf3	 chromosome 9 open reading frame 3
232271_at	7259165	HNF4G	 hepatocyte nuclear factor 4, gamma
232272_at	7259383	ZNF624	 zinc finger protein 624
232273_at	7259591	---	 ---
